万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
688001.SH,688001,20220812,140411420,0,4155592,A,S,367700,200
688001.SH,688001,20220812,140411430,0,4155596,A,S,367700,900
688001.SH,688001,20220812,140411430,0,4155597,A,S,367700,200
688001.SH,688001,20220812,140411470,0,4155612,A,S,367700,500
688001.SH,688001,20220812,140411580,0,4155652,A,S,366600,795
688001.SH,688001,20220812,140411650,0,4155681,A,S,367700,200
688001.SH,688001,20220812,140413420,0,4156210,A,S,366600,400
688001.SH,688001,20220812,140413520,0,4151161,D,B,365700,271
688001.SH,688001,20220812,140413520,0,4156238,A,B,366200,506
688001.SH,688001,20220812,140413570,0,4155535,D,S,367700,1100
688001.SH,688001,20220812,140413570,0,4155534,D,S,367700,256
688001.SH,688001,20220812,140413570,0,4155538,D,S,367700,1300
688001.SH,688001,20220812,140413570,0,4155536,D,S,367700,900
688001.SH,688001,20220812,140413570,0,4155537,D,S,367700,1100
688001.SH,688001,20220812,140413570,0,4155541,D,S,367700,1000
688001.SH,688001,20220812,140413570,0,4155542,D,S,367700,1300
688001.SH,688001,20220812,140413570,0,4155543,D,S,367700,1000
688001.SH,688001,20220812,140413570,0,4155544,D,S,367700,900
688001.SH,688001,20220812,140413570,0,4155546,D,S,367700,1300
688001.SH,688001,20220812,140413570,0,4155547,D,S,367700,928
688001.SH,688001,20220812,140413570,0,4155545,D,S,367700,1300
688001.SH,688001,20220812,140413570,0,4155548,D,S,367700,900
688001.SH,688001,20220812,140413570,0,4155551,D,S,367700,153
688001.SH,688001,20220812,140413570,0,4155549,D,S,367700,1000
688001.SH,688001,20220812,140413570,0,4155550,D,S,367700,900
688001.SH,688001,20220812,140413830,0,4156335,A,B,366200,200
688001.SH,688001,20220812,140413900,0,4156362,A,B,366200,200
688001.SH,688001,20220812,140413920,0,4156370,A,B,366200,200
688001.SH,688001,20220812,140413980,0,4156384,A,B,366200,200
688001.SH,688001,20220812,140414100,0,4155570,D,S,367700,271
688001.SH,688001,20220812,140415100,0,4155652,D,S,366600,795
688001.SH,688001,20220812,140420230,0,4147655,D,B,365500,2000
688001.SH,688001,20220812,140421520,0,4155592,D,S,367700,200
688001.SH,688001,20220812,140425330,0,4159155,A,B,366200,200
688001.SH,688001,20220812,140426730,0,4155681,D,S,367700,200
688001.SH,688001,20220812,140427710,0,4159627,A,S,367200,200
688001.SH,688001,20220812,140427730,0,4159631,A,S,367200,247
688001.SH,688001,20220812,140427730,0,4159633,A,S,367200,200
688001.SH,688001,20220812,140427730,0,4159635,A,S,367200,200
688001.SH,688001,20220812,140427850,0,4159651,A,S,367200,200
688001.SH,688001,20220812,140427890,0,4159658,A,S,367200,200
688001.SH,688001,20220812,140431550,0,4151411,D,B,365600,638
688001.SH,688001,20220812,140443020,0,4162582,A,B,366300,2000
688001.SH,688001,20220812,140447390,0,4163403,A,B,366600,100
688001.SH,688001,20220812,140447630,0,4163444,A,S,367100,795
688001.SH,688001,20220812,140448970,0,4163721,A,S,369800,300
688001.SH,688001,20220812,140452690,0,4163444,D,S,367100,795
688001.SH,688001,20220812,140452690,0,4164618,A,S,366600,123
688001.SH,688001,20220812,140453930,0,4136667,D,B,365300,217
688001.SH,688001,20220812,140454140,0,4156384,D,B,366200,200
688001.SH,688001,20220812,140454140,0,4164904,A,B,366400,561
688001.SH,688001,20220812,140454180,0,4150058,D,B,365600,295
688001.SH,688001,20220812,140454250,0,4164916,A,B,366400,200
688001.SH,688001,20220812,140454330,0,4164928,A,B,366400,506
688001.SH,688001,20220812,140454690,0,4150206,D,B,365600,369
688001.SH,688001,20220812,140455160,0,4164618,D,S,366600,123
688001.SH,688001,20220812,140455530,0,4151111,D,B,365700,220
688001.SH,688001,20220812,140455790,0,4156238,D,B,366200,506
688001.SH,688001,20220812,140456150,0,4156370,D,B,366200,200
688001.SH,688001,20220812,140456190,0,4164904,D,B,366400,561
688001.SH,688001,20220812,140456230,0,4156362,D,B,366200,200
688001.SH,688001,20220812,140456300,0,4164916,D,B,366400,200
688001.SH,688001,20220812,140456530,0,4164928,D,B,366400,506
688001.SH,688001,20220812,140457400,0,4151069,D,B,365600,300
688001.SH,688001,20220812,140458800,0,4165718,A,B,366400,500
688001.SH,688001,20220812,140500200,0,4165963,A,B,366400,200
688001.SH,688001,20220812,140503790,0,4166789,A,B,366500,231
688001.SH,688001,20220812,140504150,0,4153159,D,B,366000,225
688001.SH,688001,20220812,140504500,0,4153169,D,B,366000,200
688001.SH,688001,20220812,140505290,0,4154213,D,B,366100,252
688001.SH,688001,20220812,140505600,0,4166789,D,B,366500,231
688001.SH,688001,20220812,140505720,0,4154358,D,B,366100,200
688001.SH,688001,20220812,140510480,0,4168361,A,B,365500,4750
688001.SH,688001,20220812,140510950,0,4089640,D,B,364500,200
688001.SH,688001,20220812,140512940,0,4169029,A,B,366400,200
688001.SH,688001,20220812,140513080,0,4169068,A,B,366500,277
688001.SH,688001,20220812,140513090,0,4169069,A,B,366500,200
688001.SH,688001,20220812,140513090,0,4169070,A,B,366500,200
688001.SH,688001,20220812,140513090,0,4169072,A,B,366500,200
688001.SH,688001,20220812,140513090,0,4169073,A,B,366500,200
688001.SH,688001,20220812,140513180,0,4169100,A,B,366500,246
688001.SH,688001,20220812,140513530,0,4169219,A,S,367100,200
688001.SH,688001,20220812,140513550,0,4169241,A,S,367100,100
688001.SH,688001,20220812,140513600,0,4169280,A,S,367100,200
688001.SH,688001,20220812,140515730,0,4159631,D,S,367200,247
688001.SH,688001,20220812,140515730,0,4159633,D,S,367200,200
688001.SH,688001,20220812,140515730,0,4159635,D,S,367200,200
688001.SH,688001,20220812,140515810,0,4159658,D,S,367200,200
688001.SH,688001,20220812,140515840,0,4159651,D,S,367200,200
688001.SH,688001,20220812,140516970,0,4170094,A,S,367000,200
688001.SH,688001,20220812,140516970,0,4170099,A,S,367000,200
688001.SH,688001,20220812,140516970,0,4170103,A,S,367000,200
688001.SH,688001,20220812,140516970,0,4170104,A,S,367000,200
688001.SH,688001,20220812,140516970,0,4170110,A,S,367000,200
688001.SH,688001,20220812,140517010,0,4170120,A,B,366600,254
688001.SH,688001,20220812,140517070,0,4170142,A,S,367000,200
688001.SH,688001,20220812,140517170,0,4170120,D,B,366600,254
688001.SH,688001,20220812,140517740,0,4170312,A,S,425000,1288
688001.SH,688001,20220812,140519900,0,4170921,A,S,366900,200
688001.SH,688001,20220812,140523220,0,4171735,A,B,366000,5000
688001.SH,688001,20220812,140526950,0,4172633,A,B,365200,1812
688001.SH,688001,20220812,140527480,0,4172712,A,B,366900,95
688001.SH,688001,20220812,140528900,0,4173013,A,S,366900,105
688001.SH,688001,20220812,140528920,0,4173014,A,S,366900,200
688001.SH,688001,20220812,140528970,0,4173026,A,S,366900,200
688001.SH,688001,20220812,140532840,0,4155248,D,B,366000,1000
688001.SH,688001,20220812,140533080,0,4173013,D,S,366900,105
688001.SH,688001,20220812,140533080,0,4173014,D,S,366900,200
688001.SH,688001,20220812,140533160,0,4173026,D,S,366900,200
688001.SH,688001,20220812,140534150,0,4174071,A,B,365700,2700
688001.SH,688001,20220812,140538210,0,4174923,A,B,365600,5000
688001.SH,688001,20220812,140541800,0,4175569,A,S,366900,300
688001.SH,688001,20220812,140548230,0,4131701,D,S,367800,300
688001.SH,688001,20220812,140548780,0,4176796,A,B,366900,2700
688001.SH,688001,20220812,140554670,0,4056186,D,B,364300,200
688001.SH,688001,20220812,140600180,0,4165963,D,B,366400,200
688001.SH,688001,20220812,140600540,0,4162582,D,B,366300,2000
688001.SH,688001,20220812,140601000,0,4038636,D,B,364300,200
688001.SH,688001,20220812,140604370,0,4181576,A,S,377000,4955
688001.SH,688001,20220812,140604960,0,4169068,D,B,366500,277
688001.SH,688001,20220812,140604960,0,4169069,D,B,366500,200
688001.SH,688001,20220812,140604960,0,4169070,D,B,366500,200
688001.SH,688001,20220812,140604960,0,4169072,D,B,366500,200
688001.SH,688001,20220812,140604980,0,4169073,D,B,366500,200
688001.SH,688001,20220812,140606240,0,4182227,A,S,367100,200
688001.SH,688001,20220812,140606290,0,4182242,A,B,367000,251
688001.SH,688001,20220812,140606700,0,4182332,A,B,367000,200
688001.SH,688001,20220812,140606740,0,4169100,D,B,366500,246
688001.SH,688001,20220812,140614830,0,4184290,A,B,366000,1000
688001.SH,688001,20220812,140614880,0,4182332,D,B,367000,200
688001.SH,688001,20220812,140614910,0,4182242,D,B,367000,251
688001.SH,688001,20220812,140627920,0,4187043,A,S,367500,1000
688001.SH,688001,20220812,140630970,0,4187608,A,S,366900,300
688001.SH,688001,20220812,140631060,0,4187624,A,S,366800,200
688001.SH,688001,20220812,140635390,0,4188521,A,S,366800,200
688001.SH,688001,20220812,140637070,0,4188749,A,B,366500,2000
688001.SH,688001,20220812,140637130,0,4038905,D,B,364200,1161
688001.SH,688001,20220812,140700160,0,4193232,A,B,366600,200
688001.SH,688001,20220812,140705040,0,4194182,A,B,366600,239
688001.SH,688001,20220812,140705040,0,4194183,A,B,366600,200
688001.SH,688001,20220812,140705040,0,4194185,A,B,366600,200
688001.SH,688001,20220812,140705040,0,4194187,A,B,366600,200
688001.SH,688001,20220812,140705050,0,4194188,A,B,366600,200
688001.SH,688001,20220812,140705350,0,4194290,A,B,366800,196
688001.SH,688001,20220812,140721670,0,4198125,A,B,366000,4000
688001.SH,688001,20220812,140723600,0,4198560,A,B,366800,2000
688001.SH,688001,20220812,140739180,0,4187043,D,S,367500,1000
688001.SH,688001,20220812,140740950,0,3005163,D,B,363300,200
688001.SH,688001,20220812,140751690,0,4204100,A,S,372400,1800
688001.SH,688001,20220812,140825290,0,4211019,A,B,365200,300
688001.SH,688001,20220812,140835510,0,4212703,A,B,366200,1000
688001.SH,688001,20220812,140911410,0,4219662,A,S,366900,72
688001.SH,688001,20220812,140915730,0,4220473,A,S,366800,104
688001.SH,688001,20220812,140928090,0,4222824,A,B,366900,817
688001.SH,688001,20220812,140929580,0,4223123,A,B,366800,296
688001.SH,688001,20220812,140930700,0,4223320,A,S,367300,200
688001.SH,688001,20220812,140930700,0,4223322,A,S,367300,200
688001.SH,688001,20220812,140930700,0,4223323,A,S,367300,200
688001.SH,688001,20220812,140930700,0,4223324,A,S,367300,200
688001.SH,688001,20220812,140930730,0,4223327,A,S,367300,200
688001.SH,688001,20220812,140930730,0,4223329,A,S,367300,200
688001.SH,688001,20220812,140930730,0,4223331,A,S,367300,200
688001.SH,688001,20220812,140930750,0,4223332,A,S,367300,200
688001.SH,688001,20220812,140930750,0,4223335,A,S,367300,200
688001.SH,688001,20220812,140930760,0,4223337,A,S,367300,247
688001.SH,688001,20220812,140930790,0,4223339,A,S,367300,200
688001.SH,688001,20220812,140930860,0,4223352,A,S,367300,200
688001.SH,688001,20220812,140948750,0,4227032,A,S,366900,81
688001.SH,688001,20220812,140948750,0,4227033,A,S,366900,200
688001.SH,688001,20220812,140948750,0,4194188,D,B,366600,91
688001.SH,688001,20220812,140948750,0,4227036,A,S,366900,200
688001.SH,688001,20220812,140948830,0,4227060,A,S,366900,200
688001.SH,688001,20220812,140948830,0,4227062,A,S,366900,200
688001.SH,688001,20220812,140951140,0,4227776,A,S,368800,300
688001.SH,688001,20220812,140951240,0,4227032,D,S,366900,81
688001.SH,688001,20220812,140951240,0,4227033,D,S,366900,200
688001.SH,688001,20220812,140951460,0,4227060,D,S,366900,200
688001.SH,688001,20220812,140951710,0,4223323,D,S,367300,200
688001.SH,688001,20220812,140951730,0,4223331,D,S,367300,200
688001.SH,688001,20220812,140951840,0,4223337,D,S,367300,247
688001.SH,688001,20220812,140953800,0,4228345,A,S,366800,207
688001.SH,688001,20220812,140957820,0,4227062,D,S,366900,200
688001.SH,688001,20220812,141000760,0,4230155,A,S,367000,247
688001.SH,688001,20220812,141003700,0,4223320,D,S,367300,200
688001.SH,688001,20220812,141003700,0,4223322,D,S,367300,200
688001.SH,688001,20220812,141003700,0,4223324,D,S,367300,200
688001.SH,688001,20220812,141003730,0,4223327,D,S,367300,200
688001.SH,688001,20220812,141003730,0,4230952,A,S,367000,314
688001.SH,688001,20220812,141003730,0,4223332,D,S,367300,200
688001.SH,688001,20220812,141003730,0,4230954,A,S,367000,200
688001.SH,688001,20220812,141003780,0,4230963,A,S,366900,244
688001.SH,688001,20220812,141003830,0,4230977,A,S,366900,200
688001.SH,688001,20220812,141006700,0,4232120,A,S,366800,200
688001.SH,688001,20220812,141006710,0,4232124,A,S,366800,200
688001.SH,688001,20220812,141006860,0,4232221,A,S,366800,200
688001.SH,688001,20220812,141008010,0,4088735,D,B,364500,200
688001.SH,688001,20220812,141009740,0,4223335,D,S,367300,200
688001.SH,688001,20220812,141009770,0,4223339,D,S,367300,200
688001.SH,688001,20220812,141009850,0,4230155,D,S,367000,247
688001.SH,688001,20220812,141010020,0,4233207,A,B,366300,200
688001.SH,688001,20220812,141010720,0,4233500,A,B,365700,5000
688001.SH,688001,20220812,141012140,0,4234269,A,S,366800,200
688001.SH,688001,20220812,141012170,0,4234279,A,S,366700,700
688001.SH,688001,20220812,141012180,0,4234283,A,S,366700,300
688001.SH,688001,20220812,141012290,0,4234308,A,S,366700,200
688001.SH,688001,20220812,141012360,0,4234324,A,S,366500,6
688001.SH,688001,20220812,141012430,0,4234345,A,S,366700,200
688001.SH,688001,20220812,141012730,0,4234459,A,S,366400,159
688001.SH,688001,20220812,141012740,0,4234460,A,S,366400,55
688001.SH,688001,20220812,141012740,0,4234463,A,S,366400,200
688001.SH,688001,20220812,141012780,0,4234465,A,S,366400,247
688001.SH,688001,20220812,141012780,0,4234469,A,S,366400,200
688001.SH,688001,20220812,141013070,0,4234616,A,S,366400,256
688001.SH,688001,20220812,141013380,0,4227036,D,S,366900,7
688001.SH,688001,20220812,141013570,0,4169280,D,S,367100,100
688001.SH,688001,20220812,141014860,0,4234324,D,S,366500,6
688001.SH,688001,20220812,141017140,0,4235802,A,B,350000,200
688001.SH,688001,20220812,141024770,0,4223352,D,S,367300,200
688001.SH,688001,20220812,141024830,0,4230977,D,S,366900,200
688001.SH,688001,20220812,141026010,0,4234616,D,S,366400,256
688001.SH,688001,20220812,141027710,0,4232124,D,S,366800,200
688001.SH,688001,20220812,141028380,0,4238450,A,B,366300,472
688001.SH,688001,20220812,141028620,0,4238558,A,B,366400,105
688001.SH,688001,20220812,141032210,0,4235802,D,B,350000,200
688001.SH,688001,20220812,141032340,0,4239555,A,B,366500,278
688001.SH,688001,20220812,141037830,0,4240555,A,S,366500,122
688001.SH,688001,20220812,141041470,0,4238450,D,B,366300,472
688001.SH,688001,20220812,141041630,0,4238558,D,B,366400,105
688001.SH,688001,20220812,141042700,0,4241834,A,S,366600,200
688001.SH,688001,20220812,141042710,0,4232120,D,S,366800,200
688001.SH,688001,20220812,141042710,0,4241836,A,S,366600,200
688001.SH,688001,20220812,141042710,0,4241839,A,S,366600,200
688001.SH,688001,20220812,141042730,0,4230952,D,S,367000,314
688001.SH,688001,20220812,141042730,0,4223329,D,S,367300,200
688001.SH,688001,20220812,141042750,0,4241846,A,S,366600,200
688001.SH,688001,20220812,141042780,0,4241861,A,S,366600,200
688001.SH,688001,20220812,141042780,0,4241866,A,S,366600,200
688001.SH,688001,20220812,141042800,0,4232221,D,S,366800,200
688001.SH,688001,20220812,141042860,0,4241897,A,S,366600,400
688001.SH,688001,20220812,141046830,0,4240555,D,S,366500,122
688001.SH,688001,20220812,141047390,0,4242843,A,B,366500,200
688001.SH,688001,20220812,141058080,0,4230963,D,S,366900,244
688001.SH,688001,20220812,141059580,0,4245126,A,B,366500,472
688001.SH,688001,20220812,141100710,0,4241836,D,S,366600,106
688001.SH,688001,20220812,141100710,0,4241839,D,S,366600,200
688001.SH,688001,20220812,141100720,0,4241846,D,S,366600,200
688001.SH,688001,20220812,141100740,0,4241866,D,S,366600,200
688001.SH,688001,20220812,141100790,0,4241861,D,S,366600,200
688001.SH,688001,20220812,141100840,0,4241897,D,S,366600,400
688001.SH,688001,20220812,141106200,0,4246707,A,S,366700,279
688001.SH,688001,20220812,141106270,0,4182227,D,S,367100,200
688001.SH,688001,20220812,141107270,0,4245126,D,B,366500,472
688001.SH,688001,20220812,141120270,0,4250019,A,B,366100,637
688001.SH,688001,20220812,141127720,0,4251519,A,B,365800,500
688001.SH,688001,20220812,141131700,0,4252376,A,S,366800,600
688001.SH,688001,20220812,141136620,0,4253502,A,B,365800,200
688001.SH,688001,20220812,141141510,0,4254520,A,B,366300,200
688001.SH,688001,20220812,141147130,0,4255581,A,B,366000,500
688001.SH,688001,20220812,141150780,0,4256268,A,S,368300,200
688001.SH,688001,20220812,141158090,0,4246707,D,S,366700,279
688001.SH,688001,20220812,141206140,0,4259447,A,S,366700,314
688001.SH,688001,20220812,141231830,0,4254520,D,B,366300,200
688001.SH,688001,20220812,141234920,0,4266293,A,S,366700,200
688001.SH,688001,20220812,141258070,0,4259447,D,S,366700,314
688001.SH,688001,20220812,141306140,0,4272638,A,S,366700,349
688001.SH,688001,20220812,141307230,0,4168361,D,B,365500,4750
688001.SH,688001,20220812,141312010,0,4132780,D,B,365000,200
688001.SH,688001,20220812,141312010,0,4132781,D,B,365000,200
688001.SH,688001,20220812,141313000,0,4133618,D,B,365200,167
688001.SH,688001,20220812,141314010,0,4274209,A,B,366500,200
688001.SH,688001,20220812,141314010,0,4274210,A,B,366500,200
688001.SH,688001,20220812,141315000,0,4135858,D,B,365400,400
688001.SH,688001,20220812,141315010,0,4135279,D,B,365000,200
688001.SH,688001,20220812,141315010,0,4135621,D,B,365300,200
688001.SH,688001,20220812,141317010,0,4274719,A,B,366500,200
688001.SH,688001,20220812,141317010,0,4274720,A,B,366500,200
688001.SH,688001,20220812,141317010,0,4274721,A,B,366400,400
688001.SH,688001,20220812,141321010,0,4140691,D,B,365500,38
688001.SH,688001,20220812,141327340,0,4159155,D,B,366200,200
688001.SH,688001,20220812,141336860,0,4278378,A,B,366600,200
688001.SH,688001,20220812,141336940,0,4278400,A,B,366700,125
688001.SH,688001,20220812,141410480,0,2292512,D,B,352000,5300
688001.SH,688001,20220812,141415750,0,570372,D,B,360000,500
688001.SH,688001,20220812,141500250,0,4278378,D,B,366600,200
688001.SH,688001,20220812,141504830,0,4278400,D,B,366700,125
688001.SH,688001,20220812,141506050,0,4297948,A,B,366300,2500
688001.SH,688001,20220812,141506420,0,4298104,A,B,366600,246
688001.SH,688001,20220812,141506740,0,4230954,D,S,367000,200
688001.SH,688001,20220812,141508170,0,4298564,A,B,365800,3000
688001.SH,688001,20220812,141508340,0,4298629,A,B,366800,893
688001.SH,688001,20220812,141509710,0,4298946,A,S,367400,200
